City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
606,bermejillo,MX,2021-11-08 18:44:22,25.8833,-103.6167,76.03,20,8,5.7
607,provost,CA,2021-11-08 18:44:22,52.3501,-110.2683,41.45,25,58,15.19
608,laguna,US,2021-11-08 18:44:23,38.421,-121.4238,63.36,66,1,1.01
609,beloha,MG,2021-11-08 18:44:23,-25.1667,45.05,75.52,66,8,3.91
610,padang,ID,2021-11-08 18:44:23,-0.9492,100.3543,76.55,88,100,6.08
611,kharp,RU,2021-11-08 18:44:23,66.8014,65.8081,9.45,91,64,6.67
612,slave lake,CA,2021-11-08 18:44:24,55.2834,-114.769,24.78,86,75,2.3
613,reading,GB,2021-11-08 18:44:24,51.4562,-0.9711,53.33,89,75,5.75
614,saint albans,GB,2021-11-08 18:44:24,51.75,-0.3333,52.5,91,90,9.22
615,guerrero negro,MX,2021-11-08 18:44:24,27.9769,-114.0611,71.53,58,100,4.94
616,skjervoy,NO,2021-11-08 18:44:25,70.0311,20.9714,30.38,60,99,3.65
617,smithers,CA,2021-11-08 18:44:25,54.7804,-127.1743,26.92,86,75,4.61
618,srivardhan,IN,2021-11-08 18:44:25,18.0333,73.0167,75.24,69,0,4.59
619,manjacaze,MZ,2021-11-08 18:44:25,-24.7117,33.8828,84.34,31,16,11.61
620,bilibino,RU,2021-11-08 18:44:26,68.0546,166.4372,-4.23,95,66,4.54
621,kirakira,SB,2021-11-08 18:44:26,-10.4544,161.9205,79.92,83,7,7.18
622,yuzhne,UA,2021-11-08 18:44:26,46.6221,31.1013,52.02,66,100,13.62
623,buraydah,SA,2021-11-08 18:42:12,26.326,43.975,68.45,13,0,10.78
624,natal,BR,2021-11-08 18:43:55,-5.795,-35.2094,86.65,62,40,17.27
625,kisangani,CD,2021-11-08 18:44:27,0.5167,25.2,72.0,89,88,2.8
